Order Date,Customer Number,Package Tracking ID,Order Line,SKU,Unit,Sale Amount
3/13/2019,C_133-04,P_LBF-8771,5,SKU-0452-358,4,24
3/13/2019,C_133-04,P_LBF-8771,6,SKU-0228-384,4,56
3/13/2019,C_133-04,P_LBF-8771,7,SKU-0649-647,6,36
3/13/2019,C_133-04,P_LBF-8771,8,SKU-0729-115,3,33
3/13/2019,C_133-05,P_RLM-5441,1,SKU-0608-369,6,42
3/13/2019,C_133-05,P_RLM-5441,2,SKU-0170-965,4,36
3/13/2019,C_133-05,P_RLM-5441,3,SKU-0188-987,3,30
3/13/2019,C_133-05,P_RLM-5441,4,SKU-0968-150,3,27
3/13/2019,C_133-05,P_RLM-5441,5,SKU-0936-526,4,28
3/14/2019,C_143-01,P_NON-4202,1,SKU-0290-890,6,48
3/14/2019,C_143-01,P_NON-4202,2,SKU-0128-347,1,20
3/14/2019,C_143-01,P_NON-4202,3,SKU-0148-459,2,20
3/14/2019,C_143-02,P_OGI-5627,1,SKU-0237-554,1,7
3/14/2019,C_143-02,P_OGI-5627,2,SKU-0916-960,1,17
3/14/2019,C_143-02,P_OGI-5627,3,SKU-0542-815,6,72
3/14/2019,C_143-02,P_OGI-5627,4,SKU-0487-641,1,20
3/14/2019,C_143-02,P_OGI-5627,5,SKU-0855-369,6,54
3/14/2019,C_143-03,P_USD-8413,1,SKU-0129-921,6,48
3/14/2019,C_143-03,P_USD-8413,2,SKU-0154-318,2,12
3/14/2019,C_143-03,P_USD-8413,3,SKU-0721-587,5,90
3/14/2019,C_143-03,P_USD-8413,4,SKU-0409-964,1,8
3/14/2019,C_143-03,P_USD-8413,5,SKU-0102-183,4,32
3/14/2019,C_143-03,P_USD-8413,6,SKU-0524-246,1,14
3/14/2019,C_143-04,P_NMX-2500,1,SKU-0634-139,5,75
3/14/2019,C_143-04,P_NMX-2500,2,SKU-0238-462,4,76
3/14/2019,C_143-05,P_PPT-7133,1,SKU-0730-357,6,108
3/14/2019,C_143-05,P_PPT-7133,2,SKU-0578-865,2,16
3/14/2019,C_143-05,P_PPT-7133,3,SKU-0341-211,5,45
3/14/2019,C_143-05,P_PPT-7133,4,SKU-0343-125,6,120
3/14/2019,C_143-05,P_PPT-7133,5,SKU-0687-253,3,60
3/15/2019,C_153-01,P_LFP-9380,1,SKU-0632-466,2,24
3/15/2019,C_153-01,P_LFP-9380,2,SKU-0292-183,1,13
3/15/2019,C_153-02,P_VTG-7416,1,SKU-0183-320,5,75
3/15/2019,C_153-02,P_VTG-7416,2,SKU-0470-295,6,30
3/15/2019,C_153-02,P_VTG-7416,3,SKU-0254-876,6,78
3/15/2019,C_153-02,P_VTG-7416,4,SKU-0415-303,1,13
3/15/2019,C_153-02,P_VTG-7416,5,SKU-0785-525,3,24
3/15/2019,C_153-02,P_VTG-7416,6,SKU-0496-502,2,32
3/15/2019,C_153-02,P_VTG-7416,7,SKU-0298-117,5,60
3/15/2019,C_153-03,P_SBE-6931,1,SKU-0957-391,5,85
3/15/2019,C_153-03,P_SBE-6931,2,SKU-0906-332,2,12
3/15/2019,C_153-03,P_SBE-6931,3,SKU-0385-352,2,24
3/15/2019,C_153-03,P_SBE-6931,4,SKU-0270-868,1,10
3/15/2019,C_153-03,P_SBE-6931,5,SKU-0347-993,6,114
3/15/2019,C_153-03,P_SBE-6931,6,SKU-0157-442,2,26
3/15/2019,C_153-03,P_SBE-6931,7,SKU-0795-846,2,12
3/15/2019,C_153-04,P_XOF-1590,1,SKU-0987-672,4,36
3/15/2019,C_153-04,P_XOF-1590,2,SKU-0477-204,2,24
3/15/2019,C_153-05,P_AKM-4656,1,SKU-0952-353,2,28
3/15/2019,C_153-05,P_AKM-4656,2,SKU-0599-736,2,32
3/15/2019,C_153-05,P_AKM-4656,3,SKU-0277-829,5,40
3/16/2019,C_163-01,P_BXV-1187,1,SKU-0958-809,3,57
3/16/2019,C_163-01,P_BXV-1187,2,SKU-0583-875,6,54
3/16/2019,C_163-01,P_BXV-1187,3,SKU-0426-750,5,35
3/16/2019,C_163-01,P_BXV-1187,4,SKU-0593-797,4,68
3/16/2019,C_163-01,P_BXV-1187,5,SKU-0639-743,4,60
3/16/2019,C_163-01,P_BXV-1187,6,SKU-0742-596,6,30
3/16/2019,C_163-01,P_BXV-1187,7,SKU-0911-246,1,11
3/16/2019,C_163-02,P_DPB-3577,1,SKU-0361-331,4,64
3/16/2019,C_163-02,P_DPB-3577,2,SKU-0219-405,5,95
3/16/2019,C_163-02,P_DPB-3577,3,SKU-0574-991,2,36
3/16/2019,C_163-03,P_JCS-6700,1,SKU-0213-844,6,36
3/16/2019,C_163-03,P_JCS-6700,2,SKU-0937-164,6,90
3/16/2019,C_163-03,P_JCS-6700,3,SKU-0500-257,1,19
3/16/2019,C_163-04,P_PKR-4429,1,SKU-0616-786,1,15
3/16/2019,C_163-04,P_PKR-4429,2,SKU-0253-805,5,40
3/16/2019,C_163-04,P_PKR-4429,3,SKU-0191-387,1,18
3/16/2019,C_163-04,P_PKR-4429,4,SKU-0265-300,3,48
3/16/2019,C_163-04,P_PKR-4429,5,SKU-0374-437,1,16
3/16/2019,C_163-04,P_PKR-4429,6,SKU-0997-327,2,12
3/16/2019,C_163-05,P_GSH-6168,1,SKU-0939-398,4,40
3/16/2019,C_163-05,P_GSH-6168,2,SKU-0285-119,1,8
3/17/2019,C_173-01,P_BMN-2481,1,SKU-0825-911,5,35
3/17/2019,C_173-01,P_BMN-2481,2,SKU-0555-228,5,25
3/17/2019,C_173-01,P_BMN-2481,3,SKU-0462-174,4,20
3/17/2019,C_173-01,P_BMN-2481,4,SKU-0194-753,1,15
3/17/2019,C_173-02,P_PSS-3196,1,SKU-0513-949,6,120
3/17/2019,C_173-02,P_PSS-3196,2,SKU-0707-912,3,33
3/17/2019,C_173-02,P_PSS-3196,3,SKU-0382-384,6,54
3/17/2019,C_173-02,P_PSS-3196,4,SKU-0379-871,5,60
3/17/2019,C_173-02,P_PSS-3196,5,SKU-0344-139,5,35
3/17/2019,C_173-02,P_PSS-3196,6,SKU-0403-728,2,34
3/17/2019,C_173-03,P_LYL-4173,1,SKU-0208-607,1,5
3/17/2019,C_173-03,P_LYL-4173,2,SKU-0694-680,4,72
3/17/2019,C_173-03,P_LYL-4173,3,SKU-0451-991,1,12
3/17/2019,C_173-03,P_LYL-4173,4,SKU-0582-611,4,68
3/17/2019,C_173-04,P_SIZ-3527,1,SKU-0924-134,6,54
3/17/2019,C_173-04,P_SIZ-3527,2,SKU-0727-524,2,28
3/17/2019,C_173-04,P_SIZ-3527,3,SKU-0964-995,2,16
3/17/2019,C_173-04,P_SIZ-3527,4,SKU-0312-438,4,32
3/17/2019,C_173-04,P_SIZ-3527,5,SKU-0859-490,3,15
3/17/2019,C_173-05,P_PFK-7647,1,SKU-0534-221,3,60
3/17/2019,C_173-05,P_PFK-7647,2,SKU-0187-499,5,60
3/18/2019,C_183-01,P_YFA-9553,1,SKU-0107-240,6,108
3/18/2019,C_183-01,P_YFA-9553,2,SKU-0832-497,4,64
3/18/2019,C_183-01,P_YFA-9553,3,SKU-0474-733,3,33
3/18/2019,C_183-01,P_YFA-9553,4,SKU-0122-173,2,40
3/18/2019,C_183-01,P_YFA-9553,5,SKU-0782-208,1,7
3/18/2019,C_183-02,P_PIZ-9870,1,SKU-0515-762,4,76
3/18/2019,C_183-02,P_PIZ-9870,2,SKU-0695-237,1,7
3/18/2019,C_183-02,P_PIZ-9870,3,SKU-0264-176,5,100
3/18/2019,C_183-02,P_PIZ-9870,4,SKU-0345-793,3,42
3/18/2019,C_183-03,P_MEK-1805,1,SKU-0557-266,2,18
3/18/2019,C_183-03,P_MEK-1805,2,SKU-0732-325,1,19
3/18/2019,C_183-03,P_MEK-1805,3,SKU-0213-415,6,30
3/18/2019,C_183-03,P_MEK-1805,4,SKU-0674-788,3,24
3/18/2019,C_183-04,P_YTF-1274,1,SKU-0520-360,5,55
3/18/2019,C_183-04,P_YTF-1274,2,SKU-0980-279,4,56
3/18/2019,C_183-04,P_YTF-1274,3,SKU-0588-857,5,40
3/18/2019,C_183-04,P_YTF-1274,4,SKU-0985-300,6,78
3/18/2019,C_183-04,P_YTF-1274,5,SKU-0811-214,3,33
3/18/2019,C_183-05,P_JYC-9037,1,SKU-0869-743,2,36
3/18/2019,C_183-05,P_JYC-9037,2,SKU-0276-259,5,60
3/18/2019,C_183-05,P_JYC-9037,3,SKU-0536-602,6,30
3/19/2019,C_193-01,P_TLN-8640,1,SKU-0828-550,4,76
3/19/2019,C_193-01,P_TLN-8640,2,SKU-0722-733,1,11
3/19/2019,C_193-01,P_TLN-8640,3,SKU-0508-213,3,21
3/19/2019,C_193-01,P_TLN-8640,4,SKU-0590-816,6,96
3/19/2019,C_193-01,P_TLN-8640,5,SKU-0182-965,2,36
3/19/2019,C_193-03,P_XKE-8056,1,SKU-0612-356,3,42
3/19/2019,C_193-04,P_AFL-9958,1,SKU-0131-894,5,80
3/19/2019,C_193-04,P_AFL-9958,2,SKU-0458-504,4,24
3/19/2019,C_193-04,P_AFL-9958,3,SKU-0918-703,3,30
3/19/2019,C_193-04,P_AFL-9958,4,SKU-0760-500,2,20
3/19/2019,C_193-04,P_AFL-9958,5,SKU-0245-477,1,17
3/19/2019,C_193-04,P_AFL-9958,6,SKU-0143-294,6,78
3/19/2019,C_193-04,P_AFL-9958,7,SKU-0555-851,4,60
3/19/2019,C_193-04,P_AFL-9958,8,SKU-0413-947,3,27
3/19/2019,C_193-04,P_AFL-9958,9,SKU-0786-141,4,36
3/19/2019,C_193-04,P_AFL-9958,10,SKU-0281-365,1,9
3/19/2019,C_193-05,P_UTZ-5723,1,SKU-0170-351,2,32
3/19/2019,C_193-05,P_UTZ-5723,2,SKU-0855-542,2,16
3/19/2019,C_193-05,P_UTZ-5723,3,SKU-0750-424,3,51
3/19/2019,C_193-05,P_UTZ-5723,4,SKU-0372-467,3,39
3/19/2019,C_193-05,P_UTZ-5723,5,SKU-0138-577,6,78
3/20/2019,C_203-01,P_LIB-7359,1,SKU-0951-452,3,45
3/20/2019,C_203-01,P_LIB-7359,2,SKU-0266-381,5,45
3/20/2019,C_203-01,P_LIB-7359,3,SKU-0652-502,1,20
3/20/2019,C_203-02,P_UDG-3500,1,SKU-0347-112,4,52
3/20/2019,C_203-02,P_UDG-3500,2,SKU-0425-869,4,72
3/20/2019,C_203-02,P_UDG-3500,3,SKU-0860-283,3,42
3/20/2019,C_203-02,P_UDG-3500,4,SKU-0702-597,2,26
3/20/2019,C_203-03,P_CWO-1212,1,SKU-0846-551,1,5
3/20/2019,C_203-03,P_CWO-1212,2,SKU-0432-821,1,13
3/20/2019,C_203-03,P_CWO-1212,3,SKU-0418-471,5,80
3/20/2019,C_203-03,P_CWO-1212,4,SKU-0652-859,5,90
3/20/2019,C_203-04,P_EUZ-4145,1,SKU-0591-771,1,19
3/20/2019,C_203-04,P_EUZ-4145,2,SKU-0581-623,2,12
3/20/2019,C_203-04,P_EUZ-4145,3,SKU-0731-649,2,16
3/20/2019,C_203-04,P_EUZ-4145,4,SKU-0503-308,3,36
3/20/2019,C_203-04,P_EUZ-4145,5,SKU-0603-720,5,100
3/20/2019,C_203-05,P_GZQ-7998,1,SKU-0243-914,4,44
3/20/2019,C_203-05,P_GZQ-7998,2,SKU-0775-648,6,108
3/20/2019,C_203-05,P_GZQ-7998,3,SKU-0314-399,4,60
3/20/2019,C_203-05,P_GZQ-7998,4,SKU-0525-148,2,26
3/20/2019,C_203-05,P_GZQ-7998,5,SKU-0714-425,5,70
3/21/2019,C_213-01,P_IPE-9868,1,SKU-0667-298,6,66
3/21/2019,C_213-01,P_IPE-9868,2,SKU-0854-667,2,34
3/21/2019,C_213-01,P_IPE-9868,3,SKU-0316-709,3,15
3/21/2019,C_213-01,P_IPE-9868,4,SKU-0543-392,2,10
3/21/2019,C_213-01,P_IPE-9868,5,SKU-0950-326,4,76
3/21/2019,C_213-02,P_QMI-3659,1,SKU-0534-950,3,18
3/21/2019,C_213-02,P_QMI-3659,2,SKU-0904-930,6,90
3/21/2019,C_213-02,P_QMI-3659,3,SKU-0757-508,5,80
3/21/2019,C_213-02,P_QMI-3659,4,SKU-0565-861,1,12
3/21/2019,C_213-02,P_QMI-3659,5,SKU-0212-682,2,26
3/21/2019,C_213-03,P_QRC-9812,1,SKU-0989-621,6,66
3/21/2019,C_213-03,P_QRC-9812,2,SKU-0758-250,1,10
3/21/2019,C_213-03,P_QRC-9812,3,SKU-0450-362,2,20
3/21/2019,C_213-03,P_QRC-9812,4,SKU-0442-828,1,18
3/21/2019,C_213-03,P_QRC-9812,5,SKU-0766-753,2,22
3/21/2019,C_213-04,P_JPR-8921,1,SKU-0642-621,4,60
3/21/2019,C_213-04,P_JPR-8921,2,SKU-0414-778,5,100
3/21/2019,C_213-04,P_JPR-8921,3,SKU-0622-309,3,48
3/21/2019,C_213-05,P_UXN-2093,1,SKU-0606-339,6,42
3/21/2019,C_213-05,P_UXN-2093,2,SKU-0841-240,4,52
3/21/2019,C_213-05,P_UXN-2093,3,SKU-0517-531,2,18
3/22/2019,C_223-01,P_CSE-6511,1,SKU-0315-280,2,18
3/22/2019,C_223-01,P_CSE-6511,2,SKU-0945-126,3,21
3/22/2019,C_223-01,P_CSE-6511,3,SKU-0721-835,6,66
3/22/2019,C_223-01,P_CSE-6511,4,SKU-0149-255,5,85
3/22/2019,C_223-02,P_DBN-3323,1,SKU-0946-656,3,60
3/22/2019,C_223-02,P_DBN-3323,2,SKU-0746-135,4,48
3/22/2019,C_223-02,P_DBN-3323,3,SKU-0210-991,4,72
3/22/2019,C_223-02,P_DBN-3323,4,SKU-0169-974,2,22
3/22/2019,C_223-02,P_DBN-3323,5,SKU-0676-707,5,70
3/22/2019,C_223-02,P_DBN-3323,6,SKU-0512-266,6,66
3/22/2019,C_223-03,P_XNM-1098,1,SKU-0260-128,5,80
3/22/2019,C_223-03,P_XNM-1098,2,SKU-0675-683,4,64
3/22/2019,C_223-04,P_FGK-9951,1,SKU-0970-178,5,70
3/22/2019,C_223-04,P_FGK-9951,2,SKU-0308-236,2,36
3/22/2019,C_223-04,P_FGK-9951,3,SKU-0194-968,1,10
3/22/2019,C_223-05,P_EOZ-2957,1,SKU-0932-385,6,96
3/22/2019,C_223-05,P_EOZ-2957,2,SKU-0197-351,1,19
3/22/2019,C_223-05,P_EOZ-2957,3,SKU-0435-132,3,45
3/22/2019,C_223-05,P_EOZ-2957,4,SKU-0498-698,1,18
3/22/2019,C_223-05,P_EOZ-2957,5,SKU-0192-402,5,35
3/22/2019,C_223-05,P_EOZ-2957,6,SKU-0456-714,6,30
3/23/2019,C_233-01,P_HXI-1172,1,SKU-0633-495,6,84
3/23/2019,C_233-01,P_HXI-1172,2,SKU-0184-528,4,72
3/23/2019,C_233-01,P_HXI-1172,3,SKU-0258-303,4,52
3/23/2019,C_233-01,P_HXI-1172,4,SKU-0624-744,5,45
3/23/2019,C_233-02,P_RNZ-3888,1,SKU-0313-951,2,12
3/23/2019,C_233-02,P_RNZ-3888,2,SKU-0526-411,3,48
3/23/2019,C_233-02,P_RNZ-3888,3,SKU-0279-462,6,54
3/23/2019,C_233-02,P_RNZ-3888,4,SKU-0728-631,3,27
3/23/2019,C_233-02,P_RNZ-3888,5,SKU-0719-913,4,40
3/23/2019,C_233-02,P_RNZ-3888,6,SKU-0982-108,5,35
3/23/2019,C_233-02,P_RNZ-3888,7,SKU-0599-291,5,90
3/23/2019,C_233-03,P_LMJ-9233,1,SKU-0928-117,4,24
3/23/2019,C_233-03,P_LMJ-9233,2,SKU-0228-270,5,95
3/23/2019,C_233-03,P_LMJ-9233,3,SKU-0454-920,4,32
3/23/2019,C_233-03,P_LMJ-9233,4,SKU-0734-747,6,78
3/23/2019,C_233-03,P_LMJ-9233,5,SKU-0956-874,2,32
3/23/2019,C_233-04,P_BGJ-2867,1,SKU-0109-716,5,30
3/23/2019,C_233-04,P_BGJ-2867,2,SKU-0779-617,4,72
3/23/2019,C_233-05,P_SSV-8267,1,SKU-0426-591,4,24
3/23/2019,C_233-05,P_SSV-8267,2,SKU-0323-253,5,60
3/23/2019,C_233-05,P_SSV-8267,3,SKU-0884-668,5,30
3/24/2019,C_243-01,P_ELQ-7169,1,SKU-0116-799,1,8
3/24/2019,C_243-01,P_ELQ-7169,2,SKU-0439-679,3,54
3/24/2019,C_243-01,P_ELQ-7169,3,SKU-0854-443,2,40
3/24/2019,C_243-01,P_ELQ-7169,4,SKU-0519-659,1,12
3/24/2019,C_243-01,P_ELQ-7169,5,SKU-0744-425,2,40
3/24/2019,C_243-02,P_UYT-7088,1,SKU-0188-905,5,40
3/24/2019,C_243-02,P_UYT-7088,2,SKU-0986-648,5,40
3/24/2019,C_243-02,P_UYT-7088,3,SKU-0944-628,2,34
3/24/2019,C_243-03,P_OJA-3108,1,SKU-0260-729,5,30
3/24/2019,C_243-03,P_OJA-3108,2,SKU-0870-733,1,8
3/24/2019,C_243-03,P_OJA-3108,3,SKU-0312-626,2,38
3/24/2019,C_243-03,P_OJA-3108,4,SKU-0342-929,5,100
3/24/2019,C_243-04,P_MFH-4824,1,SKU-0164-660,4,72
3/24/2019,C_243-04,P_MFH-4824,2,SKU-0158-686,4,32
3/24/2019,C_243-04,P_MFH-4824,3,SKU-0481-304,6,48
3/24/2019,C_243-04,P_MFH-4824,4,SKU-0141-118,2,14
3/24/2019,C_243-04,P_MFH-4824,5,SKU-0277-779,6,84
3/24/2019,C_243-05,P_NTS-3146,1,SKU-0860-648,3,39
3/24/2019,C_243-05,P_NTS-3146,2,SKU-0349-973,3,27
3/24/2019,C_243-05,P_NTS-3146,3,SKU-0263-134,3,15
3/24/2019,C_243-05,P_NTS-3146,4,SKU-0453-168,5,90
3/25/2019,C_253-01,P_XJH-9908,1,SKU-0235-256,4,72
3/25/2019,C_253-01,P_XJH-9908,2,SKU-0432-996,2,12
3/25/2019,C_253-01,P_XJH-9908,3,SKU-0813-582,5,100
3/25/2019,C_253-01,P_XJH-9908,4,SKU-0439-904,4,52
3/25/2019,C_253-01,P_XJH-9908,5,SKU-0158-105,3,15
3/25/2019,C_253-01,P_XJH-9908,6,SKU-0471-433,5,55
3/25/2019,C_253-02,P_TEK-5025,1,SKU-0367-168,5,40
3/25/2019,C_253-02,P_TEK-5025,2,SKU-0710-875,2,14
3/25/2019,C_253-02,P_TEK-5025,3,SKU-0988-198,5,75
3/25/2019,C_253-03,P_LGG-4685,1,SKU-0477-647,6,60
3/25/2019,C_253-03,P_LGG-4685,2,SKU-0658-499,2,26
3/25/2019,C_253-03,P_LGG-4685,3,SKU-0707-423,4,72
3/25/2019,C_253-04,P_YIG-8691,1,SKU-0378-527,1,7
3/25/2019,C_253-04,P_YIG-8691,2,SKU-0956-913,1,13
3/25/2019,C_253-04,P_YIG-8691,3,SKU-0791-401,4,48
3/25/2019,C_253-04,P_YIG-8691,4,SKU-0374-145,6,78
3/25/2019,C_253-05,P_GDV-6905,1,SKU-0644-707,5,45
3/25/2019,C_253-05,P_GDV-6905,2,SKU-0535-824,5,25
3/25/2019,C_253-05,P_GDV-6905,3,SKU-0719-655,2,20
3/25/2019,C_253-05,P_GDV-6905,4,SKU-0256-349,5,35
3/25/2019,C_253-05,P_GDV-6905,5,SKU-0834-737,6,108
3/26/2019,C_263-01,P_GXX-2016,1,SKU-0466-546,1,20
3/26/2019,C_263-01,P_GXX-2016,2,SKU-0812-687,1,14
3/26/2019,C_263-02,P_SXN-6282,1,SKU-0515-180,1,14
3/26/2019,C_263-02,P_SXN-6282,2,SKU-0420-149,1,13
3/26/2019,C_263-02,P_SXN-6282,3,SKU-0156-613,1,16
3/26/2019,C_263-02,P_SXN-6282,4,SKU-0576-824,6,30
3/26/2019,C_263-02,P_SXN-6282,5,SKU-0204-555,3,21
3/26/2019,C_263-03,P_ZXW-9127,1,SKU-0794-280,4,32
3/26/2019,C_263-03,P_ZXW-9127,2,SKU-0473-500,4,36
3/26/2019,C_263-03,P_ZXW-9127,3,SKU-0909-333,1,13
3/26/2019,C_263-03,P_ZXW-9127,4,SKU-0342-640,3,45
3/26/2019,C_263-04,P_USI-8323,1,SKU-0356-382,5,55
3/26/2019,C_263-04,P_USI-8323,2,SKU-0504-342,4,68
3/26/2019,C_263-04,P_USI-8323,3,SKU-0188-804,3,45
3/26/2019,C_263-04,P_USI-8323,4,SKU-0671-389,2,28
3/26/2019,C_263-04,P_USI-8323,5,SKU-0576-323,3,18
3/26/2019,C_263-04,P_USI-8323,6,SKU-0644-625,1,6
3/26/2019,C_263-04,P_USI-8323,7,SKU-0494-115,4,56
3/26/2019,C_263-05,P_LKX-9564,1,SKU-0773-173,4,52
3/26/2019,C_263-05,P_LKX-9564,2,SKU-0119-109,4,68
3/26/2019,C_263-05,P_LKX-9564,3,SKU-0301-908,2,14
3/27/2019,C_273-01,P_QJI-1307,1,SKU-0276-853,2,38
3/27/2019,C_273-01,P_QJI-1307,2,SKU-0172-797,3,24
3/27/2019,C_273-01,P_QJI-1307,3,SKU-0139-673,6,120
3/27/2019,C_273-02,P_VYO-9064,1,SKU-0894-582,4,44
3/27/2019,C_273-02,P_VYO-9064,2,SKU-0599-608,6,114
3/27/2019,C_273-02,P_VYO-9064,3,SKU-0738-405,1,8
3/27/2019,C_273-02,P_VYO-9064,4,SKU-0284-772,5,55
3/27/2019,C_273-02,P_VYO-9064,5,SKU-0109-969,4,60
3/27/2019,C_273-02,P_VYO-9064,6,SKU-0745-529,2,28
3/27/2019,C_273-03,P_QXA-3278,1,SKU-0443-523,1,14
3/27/2019,C_273-03,P_QXA-3278,2,SKU-0358-136,3,21
3/27/2019,C_273-03,P_QXA-3278,3,SKU-0495-178,6,66
3/27/2019,C_273-03,P_QXA-3278,4,SKU-0983-358,4,20
3/27/2019,C_273-04,P_OEZ-4465,1,SKU-0128-603,3,45
3/27/2019,C_273-04,P_OEZ-4465,2,SKU-0558-235,4,60
3/27/2019,C_273-04,P_OEZ-4465,3,SKU-0218-240,6,114
3/27/2019,C_273-05,P_DZL-8746,1,SKU-0935-878,5,95
3/27/2019,C_273-05,P_DZL-8746,2,SKU-0532-976,1,16
3/27/2019,C_273-05,P_DZL-8746,3,SKU-0958-502,6,78
3/27/2019,C_273-05,P_DZL-8746,4,SKU-0227-656,1,11
3/27/2019,C_273-05,P_DZL-8746,5,SKU-0373-678,4,20
3/28/2019,C_283-01,P_SSG-7396,1,SKU-0840-981,6,96
3/28/2019,C_283-01,P_SSG-7396,2,SKU-0132-429,1,11
3/28/2019,C_283-01,P_SSG-7396,3,SKU-0175-579,1,13
3/28/2019,C_283-02,P_XQH-3529,1,SKU-0400-797,4,36
3/28/2019,C_283-02,P_XQH-3529,2,SKU-0265-883,1,16
3/28/2019,C_283-02,P_XQH-3529,3,SKU-0210-271,3,48
3/28/2019,C_283-02,P_XQH-3529,4,SKU-0747-959,1,20
3/28/2019,C_283-02,P_XQH-3529,5,SKU-0631-757,5,70
3/28/2019,C_283-02,P_XQH-3529,6,SKU-0745-694,1,10
3/28/2019,C_283-03,P_KHA-7117,1,SKU-0798-320,3,42
3/28/2019,C_283-03,P_KHA-7117,2,SKU-0294-748,2,22
3/28/2019,C_283-04,P_MKI-7634,1,SKU-0934-833,5,35
3/28/2019,C_283-04,P_MKI-7634,2,SKU-0586-389,6,30
3/28/2019,C_283-04,P_MKI-7634,3,SKU-0458-387,1,16
3/28/2019,C_283-05,P_GOF-3433,1,SKU-0545-699,5,40
3/28/2019,C_283-05,P_GOF-3433,2,SKU-0993-585,6,84
3/28/2019,C_283-05,P_GOF-3433,3,SKU-0904-824,6,60
3/28/2019,C_283-05,P_GOF-3433,4,SKU-0466-148,3,42
3/28/2019,C_283-05,P_GOF-3433,5,SKU-0804-719,3,39
3/28/2019,C_283-05,P_GOF-3433,6,SKU-0155-140,3,60
3/28/2019,C_283-05,P_GOF-3433,7,SKU-0886-662,4,48
3/29/2019,C_293-01,P_DLP-2918,1,SKU-0160-791,4,44
3/29/2019,C_293-01,P_DLP-2918,2,SKU-0353-550,2,40
3/29/2019,C_293-01,P_DLP-2918,3,SKU-0941-715,4,36
3/29/2019,C_293-01,P_DLP-2918,4,SKU-0354-693,4,32
3/29/2019,C_293-01,P_DLP-2918,5,SKU-0563-258,2,12
3/29/2019,C_293-01,P_DLP-2918,6,SKU-0127-642,3,48
3/29/2019,C_293-02,P_HRV-2126,1,SKU-0715-842,4,40
3/29/2019,C_293-02,P_HRV-2126,2,SKU-0274-424,6,60
3/29/2019,C_293-03,P_PZZ-3163,1,SKU-0486-303,5,40
3/29/2019,C_293-03,P_PZZ-3163,2,SKU-0877-434,2,40
3/29/2019,C_293-03,P_PZZ-3163,3,SKU-0398-374,1,12
3/29/2019,C_293-04,P_ESA-5663,1,SKU-0706-458,2,16
3/29/2019,C_293-04,P_ESA-5663,2,SKU-0404-850,1,7
3/29/2019,C_293-04,P_ESA-5663,3,SKU-0146-413,6,114
3/29/2019,C_293-05,P_WJI-8223,1,SKU-0591-788,5,95
3/29/2019,C_293-05,P_WJI-8223,2,SKU-0983-912,3,27
3/29/2019,C_293-05,P_WJI-8223,3,SKU-0170-598,4,24
3/29/2019,C_293-05,P_WJI-8223,4,SKU-0784-794,6,102
3/29/2019,C_293-05,P_WJI-8223,5,SKU-0831-337,6,36
3/29/2019,C_293-05,P_WJI-8223,6,SKU-0252-397,2,40
3/29/2019,C_293-05,P_WJI-8223,7,SKU-0766-403,4,20
3/30/2019,C_303-01,P_LWL-3225,1,SKU-0824-794,4,36
3/30/2019,C_303-01,P_LWL-3225,2,SKU-0501-377,1,5
3/30/2019,C_303-01,P_LWL-3225,3,SKU-0140-957,4,44
3/30/2019,C_303-01,P_LWL-3225,4,SKU-0472-177,4,40
3/30/2019,C_303-02,P_NNL-5715,1,SKU-0955-519,2,12
3/30/2019,C_303-02,P_NNL-5715,2,SKU-0390-941,4,32
3/30/2019,C_303-02,P_NNL-5715,3,SKU-0598-985,1,12
3/30/2019,C_303-03,P_APU-8437,1,SKU-0850-261,3,48
3/30/2019,C_303-03,P_APU-8437,2,SKU-0986-634,4,24
3/30/2019,C_303-03,P_APU-8437,3,SKU-0425-111,6,114
3/30/2019,C_303-03,P_APU-8437,4,SKU-0662-674,6,60
3/30/2019,C_303-03,P_APU-8437,5,SKU-0770-224,3,39
3/30/2019,C_303-04,P_RZY-9483,1,SKU-0182-104,6,60
3/30/2019,C_303-04,P_RZY-9483,2,SKU-0232-784,5,95
3/30/2019,C_303-04,P_RZY-9483,3,SKU-0788-401,6,66
3/30/2019,C_303-04,P_RZY-9483,4,SKU-0495-324,6,120
3/30/2019,C_303-04,P_RZY-9483,5,SKU-0223-447,1,14
3/30/2019,C_303-05,P_UPZ-6805,1,SKU-0560-685,3,48
3/30/2019,C_303-05,P_UPZ-6805,2,SKU-0490-328,3,45
3/30/2019,C_303-05,P_UPZ-6805,3,SKU-0953-844,6,120
3/30/2019,C_303-05,P_UPZ-6805,4,SKU-0793-214,1,6
3/31/2019,C_313-01,P_GRN-5729,1,SKU-0660-884,1,8
3/31/2019,C_313-01,P_GRN-5729,2,SKU-0670-433,1,19
3/31/2019,C_313-02,P_XWS-2616,1,SKU-0307-221,2,14
3/31/2019,C_313-02,P_XWS-2616,2,SKU-0474-367,2,18
3/31/2019,C_313-03,P_DRH-4126,1,SKU-0777-796,2,28
3/31/2019,C_313-03,P_DRH-4126,2,SKU-0776-623,4,44
3/31/2019,C_313-03,P_DRH-4126,3,SKU-0853-874,1,13
3/31/2019,C_313-03,P_DRH-4126,4,SKU-0307-774,1,12
3/31/2019,C_313-04,P_YOZ-5592,1,SKU-0962-796,5,95
3/31/2019,C_313-04,P_YOZ-5592,2,SKU-0635-430,4,20
